----,
DateTime:,      2021/07/09, 14:14:22, 1625850862238,
PIF:,          -1498.86,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #10000,
Gain:,           2,    2, 
S/N Ratio:,   102.74,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
  193,    38990.8,    178.378,     367.944,      0.000,
  194,    40968.3,    177.646,     368.398,      0.000,
  195,    43045.8,    178.188,     366.402,      0.000,
  196,    45228.3,    177.899,     366.954,      0.000,
  197,    47520.8,    177.890,     365.655,      0.000,
  198,    49928.3,    177.571,     366.793,      0.000,
  199,    52458.3,    178.218,     367.361,      0.000,
  200,    55115.8,    177.755,     367.008,      0.000,
  201,    57908.3,    177.575,     366.101,      0.000,
  202,    60843.3,    177.527,     366.590,      0.000,
  203,    63925.8,    177.995,     365.681,      0.000,
  204,    67163.3,    178.020,     366.470,      0.000,
  205,    70565.8,    178.276,     366.423,      0.000,
  206,    74140.8,    177.724,     364.122,      0.000,
  207,    77895.8,    177.725,     364.951,      0.000,
  208,    81840.8,    176.707,     367.628,      0.000,
  209,    85985.8,    177.816,     365.159,      0.000,
  210,    90340.8,    177.985,     364.055,      0.000,
  211,    94915.8,    177.770,     365.707,      0.000,
  212,    99723.3,    177.679,     365.578,      0.000,
  213,   104773.3,    177.326,     366.744,      0.000,
  214,   110078.3,    177.530,     364.690,      0.000,
  215,   115653.3,    177.292,     364.477,      0.000,
  216,   121508.3,    177.417,     365.168,      0.000,
  217,   127660.8,    177.889,     365.058,      0.000,
  218,   134125.8,    176.863,     365.443,      0.000,
  219,   140915.8,    177.820,     364.486,      0.000,
  220,   148050.8,    177.569,     363.116,      0.000,
  221,   155545.8,    177.525,     362.871,      0.000,
  222,   163420.8,    177.696,     363.254,      0.000,
  223,   171695.8,    177.357,     363.768,      0.000,
  224,   180388.3,    177.712,     362.171,      0.000,
  225,   189520.8,    177.319,     362.385,      0.000,
  226,   199115.8,    177.162,     363.949,      0.000,
  227,   209195.8,    177.556,     362.924,      0.000,
----,
DateTime:,      2021/07/09, 14:17:27, 1625851046977,
PIF:,          -1473.50,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,     160.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #10000,
Gain:,           2,    2, 
S/N Ratio:,    73.33,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    179.866,     241.272,      0.000,
    2,        3.3,    181.827,     239.055,      0.000,
    3,        5.8,    183.202,     236.879,      0.000,
    4,        8.3,    183.092,     236.201,      0.000,
    5,       10.8,    182.805,     238.487,      0.000,
    6,       13.3,    182.697,     239.176,      0.000,
    7,       15.8,    182.862,     239.507,      0.000,
    8,       18.3,    182.958,     239.107,      0.000,
    9,       20.8,    183.061,     240.611,      0.000,
   10,       23.3,    182.773,     241.811,      0.000,
   11,       25.8,    183.029,     242.020,      0.000,
   12,       28.3,    182.949,     243.219,      0.000,
   13,       30.8,    182.714,     245.446,      0.000,
   14,       33.3,    182.733,     244.874,      0.000,
   15,       35.8,    182.842,     246.095,      0.000,
   16,       38.3,    182.905,     246.558,      0.000,
   17,       40.8,    183.061,     247.167,      0.000,
   18,       43.3,    183.001,     248.887,      0.000,
   19,       45.8,    183.291,     249.312,      0.000,
   20,       48.3,    182.850,     250.186,      0.000,
   21,       50.8,    183.124,     250.358,      0.000,
   22,       53.3,    182.618,     252.420,      0.000,
   23,       55.8,    182.811,     254.069,      0.000,
   24,       58.3,    182.481,     253.432,      0.000,
   25,       60.8,    182.815,     254.884,      0.000,
   26,       63.3,    183.114,     254.741,      0.000,
   27,       65.8,    183.012,     256.522,      0.000,
   28,       68.3,    182.792,     258.198,      0.000,
   29,       70.8,    182.934,     257.725,      0.000,
   30,       73.3,    182.642,     259.231,      0.000,
   31,       75.8,    183.030,     259.775,      0.000,
   32,       78.3,    183.023,     260.877,      0.000,
   33,       80.8,    182.904,     261.593,      0.000,
   34,       83.3,    183.012,     261.713,      0.000,
   35,       85.8,    182.581,     263.973,      0.000,
   36,       88.3,    183.044,     262.760,      0.000,
   37,       90.8,    182.927,     264.294,      0.000,
   38,       93.3,    182.356,     266.493,      0.000,
   39,       95.8,    183.001,     266.373,      0.000,
   40,       98.3,    182.879,     265.184,      0.000,
   41,      100.8,    183.244,     267.657,      0.000,
   42,      103.3,    182.953,     267.264,      0.000,
   43,      105.8,    182.837,     269.893,      0.000,
   44,      108.3,    183.463,     268.973,      0.000,
   45,      110.8,    183.169,     268.585,      0.000,
   46,      113.3,    182.989,     271.310,      0.000,
   47,      115.8,    183.095,     271.699,      0.000,
   48,      118.3,    182.943,     272.744,      0.000,
   49,      120.8,    182.881,     272.563,      0.000,
   50,      123.3,    182.574,     273.021,      0.000,
   51,      125.8,    182.382,     274.679,      0.000,
   52,      128.3,    182.533,     274.178,      0.000,
   53,      130.8,    182.668,     275.344,      0.000,
   54,      133.3,    183.089,     273.892,      0.000,
   55,      135.8,    182.923,     275.780,      0.000,
   56,      138.3,    183.108,     275.228,      0.000,
   57,      140.8,    182.690,     276.406,      0.000,
   58,      143.3,    182.701,     277.757,      0.000,
   59,      145.8,    182.875,     277.767,      0.000,
   60,      148.3,    183.127,     278.477,      0.000,
   61,      150.8,    182.587,     279.026,      0.000,
   62,      153.3,    183.311,     278.743,      0.000,
   63,      155.8,    183.027,     279.721,      0.000,
   64,      158.3,    182.550,     282.096,      0.000,
   65,      160.8,    182.885,     280.485,      0.000,
   66,      163.3,    182.501,     283.267,      0.000,
   67,      165.8,    182.487,     282.466,      0.000,
