----,,,,,,
DateTime:,      2021/06/11, 15:18:27,1.62344E+12,,,
PIF:,-603.9,,,,,
PARs:,0,0,0,0,0,0
Light:,0,0,0,0,0,0
Lamps:,    #10000,,,,,
Gain:,5,2, ,,,
S/N Ratio:,269.93,,,,,
Position:,0,0,   NoData,,,
Cycles:,1,,,,,
1,99,100,227,,,
DataPt,  Time(us),         EX,         EM,       Fit,,
==========,==========,==========,==========,=========,,
32,78.3,182.425,427.094,0,,
33,80.8,182.685,428.238,0,,
34,83.3,182.794,428.64,0,,
35,85.8,182.833,430.518,0,,
36,88.3,182.448,432.742,0,,
37,90.8,182.425,433.892,0,,
38,93.3,182.794,434.328,0,,
39,95.8,182.405,436.68,0,,
40,98.3,182.377,437.846,0,,
41,100.8,182.653,438.277,0,,
42,103.3,182.737,439.938,0,,
43,105.8,182.525,441.105,0,,
44,108.3,182.781,442.456,0,,
45,110.8,182.768,443.035,0,,
46,113.3,182.585,445.672,0,,
47,115.8,182.407,447.092,0,,
48,118.3,182.824,447.714,0,,
49,120.8,182.571,448.883,0,,
50,123.3,182.354,450.842,0,,
51,125.8,182.443,451.936,0,,
52,128.3,182.408,453.45,0,,
53,130.8,182.639,453.642,0,,
54,133.3,182.593,454.304,0,,
55,135.8,182.329,456.168,0,,
56,138.3,182.707,456.538,0,,
57,140.8,182.378,458.679,0,,
58,143.3,182.863,458.117,0,,
59,145.8,182.945,459.551,0,,
60,148.3,183.202,460.545,0,,
61,150.8,182.748,463.221,0,,
62,153.3,182.535,463.652,0,,
63,155.8,182.342,465.679,0,,
64,158.3,182.426,466.889,0,,
65,160.8,182.294,467.558,0,,
66,163.3,182.757,467.904,0,,
67,165.8,182.553,469.193,0,,
68,168.3,182.66,470.013,0,,
69,170.8,183.054,470.205,0,,
70,173.3,182.845,472.164,0,,
71,175.8,182.272,473.537,0,,
72,178.3,182.261,474.884,0,,
73,180.8,182.257,476.101,0,,
74,183.3,182.325,476.8,0,,
75,185.8,182.214,478.519,0,,
76,188.3,182.239,479.44,0,,
77,190.8,182.1,480.575,0,,
78,193.3,182.616,479.326,0,,
79,195.8,182.48,481.656,0,,
80,198.3,182.397,482.205,0,,
81,200.8,182.686,481.991,0,,
82,203.3,182.511,483.549,0,,
83,205.8,182.521,483.959,0,,
84,208.3,182.27,485.284,0,,
85,210.8,182.609,486.245,0,,
86,213.3,182.236,487.789,0,,
87,215.8,182.613,488.205,0,,
88,218.3,182.686,488.888,0,,
89,220.8,182.588,489.478,0,,
90,223.3,182.136,491.462,0,,
91,225.8,182.32,492.062,0,,
92,228.3,182.39,492.75,0,,
93,230.8,182.713,492.646,0,,
94,233.3,182.574,493.786,0,,
95,235.8,182.167,495.551,0,,
96,238.3,182.49,495.22,0,,
97,240.8,182.183,496.713,0,,
98,243.3,182.178,497.934,0,,
99,245.8,182.463,497.375,0,,
100,250.8,181.387,500.547,0,,
101,273.3,181.834,504.266,0,,
102,295.8,181.842,502.643,0,,
103,318.3,181.679,500.371,0,,
104,343.3,181.734,496.846,0,,
105,368.3,181.033,496.589,0,,
106,395.8,181.147,493.229,0,,
107,423.3,181.156,489.49,0,,
108,453.3,181.322,486.311,0,,
109,483.3,180.802,485.645,0,,
110,515.8,181.749,481.073,0,,
111,550.8,181.839,478.345,0,,
112,585.8,181.558,476.584,0,,
113,623.3,181.482,473.732,0,,
114,663.3,181.316,471.658,0,,
115,705.8,181.108,469.675,0,,
116,748.3,181.324,466.942,0,,
117,793.3,181.593,463.643,0,,
118,840.8,181.393,462.204,0,,
119,890.8,180.894,460.862,0,,
120,943.3,181.019,458.466,0,,
121,998.3,181.157,456.276,0,,
122,1055.8,181.255,454.014,0,,
123,1115.8,180.961,453.261,0,,
124,1178.3,180.897,451.266,0,,
125,1245.8,181.029,448.348,0,,
126,1315.8,181.115,447.307,0,,
127,1388.3,180.904,445.432,0,,
128,1465.8,180.827,444.574,0,,
129,1545.8,181.05,442.406,0,,
130,1630.8,181.017,439.213,0,,
131,1720.8,181.295,438.255,0,,
132,1815.8,180.851,437.259,0,,
133,1913.3,180.918,435.933,0,,
134,2015.8,180.798,434.038,0,,
135,2123.3,180.717,432.716,0,,
136,2238.3,181.148,429.95,0,,
137,2358.3,180.525,429.704,0,,
138,2483.3,180.848,427.634,0,,
139,2615.8,180.753,427.005,0,,
140,2753.3,181.151,424.545,0,,
141,2898.3,180.577,423.936,0,,
142,3050.8,180.313,423.692,0,,
143,3210.8,180.789,420.948,0,,
144,3378.3,180.55,419.751,0,,
145,3555.8,180.959,418.291,0,,
146,3740.8,180.764,417.879,0,,
147,3935.8,180.784,417.089,0,,
148,4140.8,180.926,414.797,0,,
149,4355.8,180.408,415.121,0,,
150,4580.8,180.775,413.187,0,,
151,4818.3,180.38,413.106,0,,
152,5068.3,180.712,411.938,0,,
153,5330.8,181.014,409.945,0,,
154,5605.8,180.784,410.369,0,,
155,5895.8,180.59,409.185,0,,
156,6200.8,180.962,408.826,0,,
157,6520.8,180.591,408.354,0,,
158,6855.8,181,406.673,0,,
159,7208.3,180.089,407.407,0,,
160,7578.3,180.677,405.57,0,,
161,7965.8,180.318,406.275,0,,
162,8373.3,180.672,405.07,0,,
163,8800.8,180.477,405.19,0,,
164,9250.8,180.578,405.337,0,,
165,9723.3,180.384,404.463,0,,
166,10220.8,180.84,403.004,0,,
167,10743.3,180.505,403.644,0,,
168,11290.8,180.727,402.946,0,,
169,11865.8,180.667,403.129,0,,
170,12470.8,180.442,402.966,0,,
171,13105.8,179.971,403.474,0,,
172,13773.3,180.918,401.473,0,,
173,14475.8,180.211,402.987,0,,
174,15213.3,180.189,402.389,0,,
175,15988.3,180.367,401.994,0,,
176,16800.8,180.222,402.248,0,,
177,17655.8,180.537,401.792,0,,
178,18553.3,180.604,400.531,0,,
179,19495.8,180.294,401.295,0,,
180,20485.8,180.766,400.105,0,,
181,21525.8,180.021,401.626,0,,
182,22618.3,180.265,401.521,0,,
183,23768.3,180.404,401.11,0,,
184,24975.8,180.024,401.275,0,,
185,26243.3,179.959,400.991,0,,
186,27575.8,180.134,399.8,0,,
187,28975.8,179.812,400.911,0,,
188,30445.8,179.585,400.738,0,,
189,31990.8,180.079,399.929,0,,
190,33613.3,180.148,400.183,0,,
191,35318.3,180.024,399.946,0,,
192,37108.3,180.009,399.163,0,,
193,38990.8,179.478,400.477,0,,
194,40968.3,180.585,398.479,0,,
195,43045.8,180.042,399.421,0,,
196,45228.3,180.357,399.13,0,,
197,47520.8,179.961,398.645,0,,
198,49928.3,179.74,399.772,0,,
199,52458.3,180.138,398.443,0,,
200,55115.8,180.01,398.628,0,,
201,57908.3,179.801,398.7,0,,
202,60843.3,180.073,398.103,0,,
203,63925.8,179.508,399.823,0,,
204,67163.3,180.396,396.919,0,,
205,70565.8,180.194,397.579,0,,
206,74140.8,180.069,397.665,0,,
207,77895.8,179.862,398.2,0,,
208,81840.8,180.075,397.283,0,,
209,85985.8,179.606,397.681,0,,
210,90340.8,180.192,397.204,0,,
211,94915.8,179.642,397.984,0,,
212,99723.3,179.877,397.986,0,,
213,104773.3,180.396,395.717,0,,
214,110078.3,179.774,397.198,0,,
215,115653.3,179.555,397.206,0,,
216,121508.3,180.303,396.386,0,,
217,127660.8,179.973,396.6,0,,
218,134125.8,180.201,396.217,0,,
219,140915.8,180.156,396.586,0,,
220,148050.8,180.28,396.091,0,,
221,155545.8,180.051,396.084,0,,
222,163420.8,180.066,395.758,0,,
223,171695.8,180.209,395.777,0,,
224,180388.3,180.23,396.15,0,,
225,189520.8,180.05,396.314,0,,
226,199115.8,180.047,396.21,0,,
227,209195.8,179.855,396.705,0,,
----,,,,,,
DateTime:,      2021/06/11, 15:27:43,1.62344E+12,,,
PIF:,-599.57,,,,,
PARs:,0,0,0,0,0,0
Light:,0,0,0,0,0,0
Lamps:,    #10000,,,,,
Gain:,5,2, ,,,
S/N Ratio:,249.79,,,,,
Position:,0,0,   NoData,,,
Cycles:,1,,,,,
1,99,100,227,,,
DataPt,  Time(us),         EX,         EM,       Fit,,
==========,==========,==========,==========,=========,,
0,0,0,0,0,,
1,0.8,177.49,303.907,0,,
2,3.3,182.667,306.568,0,,
3,5.8,184.717,309.124,0,,
4,8.3,184.51,310.121,0,,
5,10.8,184.124,312.293,0,,
6,13.3,184.875,310.59,0,,
7,15.8,184.661,312.9,0,,
8,18.3,184.474,314.952,0,,
9,20.8,184.388,316.183,0,,
10,23.3,184.001,318.37,0,,
11,25.8,184.261,319.332,0,,
12,28.3,183.799,321.658,0,,
13,30.8,183.656,323.215,0,,
14,33.3,183.867,324.911,0,,
15,35.8,183.978,325.585,0,,
16,38.3,184.232,327.523,0,,
17,40.8,184.106,328.4,0,,
18,43.3,184.427,329.564,0,,
19,45.8,183.959,332.468,0,,
20,48.3,183.988,334.263,0,,
21,50.8,184.172,334.907,0,,
22,53.3,183.467,337.938,0,,
23,55.8,184.044,338.4,0,,
24,58.3,184.185,339.444,0,,
25,60.8,183.954,341.175,0,,
26,63.3,183.877,342.406,0,,
27,65.8,184.058,344.458,0,,
28,68.3,183.455,346.899,0,,
29,70.8,183.79,347.138,0,,
30,73.3,183.493,349.661,0,,
31,75.8,183.983,350.361,0,,
32,78.3,183.785,351.934,0,,
33,80.8,183.665,354.343,0,,
34,83.3,183.679,355.623,0,,
35,85.8,184.288,355.533,0,,
36,88.3,183.807,358.312,0,,
37,90.8,183.689,359.631,0,,
38,93.3,183.774,361.316,0,,
39,95.8,184.145,361.239,0,,
40,98.3,183.641,363.647,0,,
41,100.8,184.203,364.492,0,,
42,103.3,183.811,366.901,0,,
43,105.8,183.884,367.951,0,,
44,108.3,184.045,369.585,0,,
45,110.8,184.507,369.852,0,,
46,113.3,183.848,372.701,0,,
47,115.8,184.336,373.559,0,,
48,118.3,183.992,374.909,0,,
49,120.8,184.119,376.389,0,,
50,123.3,183.997,377.943,0,,
51,125.8,183.517,380.022,0,,
52,128.3,183.956,380.746,0,,
53,130.8,183.618,382.863,0,,
54,133.3,183.666,384.395,0,,
55,135.8,183.878,385.15,0,,
56,138.3,184.161,385.752,0,,
57,140.8,183.926,387.55,0,,
58,143.3,183.842,388.815,0,,
59,145.8,183.829,390.8,0,,
60,148.3,183.421,392.651,0,,
61,150.8,183.917,393.007,0,,
62,153.3,183.608,394.974,0,,
63,155.8,183.699,396.193,0,,
64,158.3,183.879,396.786,0,,
65,160.8,184.315,397.256,0,,
66,163.3,183.83,399.067,0,,
67,165.8,183.816,400.403,0,,
68,168.3,184.113,401.496,0,,
69,170.8,183.557,403.909,0,,
70,173.3,184.013,404.648,0,,
71,175.8,184.009,405.526,0,,
72,178.3,183.903,407.174,0,,
73,180.8,183.994,407.625,0,,
74,183.3,183.777,409.52,0,,
75,185.8,184.045,410.119,0,,
76,188.3,184.071,411.258,0,,
77,190.8,184.406,411.704,0,,
78,193.3,183.974,413.866,0,,
79,195.8,183.837,415.37,0,,
80,198.3,184.228,415.248,0,,
81,200.8,184.232,416.324,0,,
82,203.3,184.152,418.026,0,,
83,205.8,183.973,419.739,0,,
84,208.3,184.101,419.772,0,,
85,210.8,184.44,420.627,0,,
86,213.3,183.782,422.895,0,,
87,215.8,184.254,422.787,0,,
88,218.3,184.137,424.578,0,,
89,220.8,183.849,426.656,0,,
90,223.3,183.776,427.696,0,,
91,225.8,184.056,427.265,0,,
92,228.3,183.841,428.959,0,,
93,230.8,184.259,429.072,0,,
94,233.3,183.931,430.817,0,,
95,235.8,183.712,432.854,0,,
96,238.3,183.657,433.311,0,,
97,240.8,183.539,434.351,0,,
98,243.3,183.913,434.337,0,,
99,245.8,183.724,436.634,0,,
100,250.8,182.455,436.602,0,,
101,273.3,182.052,437.24,0,,
102,295.8,181.867,434.609,0,,
103,318.3,182.065,431.189,0,,
104,343.3,181.731,428.131,0,,
105,368.3,181.422,425.559,0,,
106,395.8,182.102,419.911,0,,
107,423.3,181.545,418.234,0,,
108,453.3,181.536,414.071,0,,
109,483.3,181.582,411.984,0,,
110,515.8,182.127,407.665,0,,
111,550.8,181.733,405.143,0,,
112,585.8,181.638,403.478,0,,
113,623.3,181.844,399.405,0,,
114,663.3,181.006,398.051,0,,
115,705.8,181.097,395.434,0,,
116,748.3,181.407,393.111,0,,
117,793.3,181.489,390.729,0,,
118,840.8,181.274,388.974,0,,
119,890.8,181.716,385.277,0,,
120,943.3,181.564,383.955,0,,
121,998.3,181.413,381.516,0,,
122,1055.8,181.04,380.686,0,,
123,1115.8,181.217,378.562,0,,
124,1178.3,181.247,375.758,0,,
125,1245.8,180.607,375.209,0,,
126,1315.8,180.483,374.353,0,,
127,1388.3,180.932,372.43,0,,
128,1465.8,181.592,368.628,0,,
129,1545.8,180.483,368.904,0,,
130,1630.8,180.827,366.872,0,,
131,1720.8,181.218,364.537,0,,
132,1815.8,180.766,363.579,0,,
133,1913.3,180.832,361.694,0,,
134,2015.8,181.098,359.634,0,,
135,2123.3,180.729,358.602,0,,
136,2238.3,180.687,357.896,0,,
137,2358.3,180.61,356.04,0,,
138,2483.3,180.551,355.052,0,,
139,2615.8,180.935,352.653,0,,
140,2753.3,180.58,351.812,0,,
141,2898.3,180.858,350.513,0,,
142,3050.8,180.394,348.537,0,,
143,3210.8,180.684,348.302,0,,
144,3378.3,180.637,346.4,0,,
145,3555.8,180.456,345.744,0,,
146,3740.8,180.737,344.655,0,,
147,3935.8,179.802,344.207,0,,
148,4140.8,180.614,342.116,0,,
149,4355.8,179.919,341.424,0,,
150,4580.8,180.031,340.464,0,,
151,4818.3,180.309,338.845,0,,
152,5068.3,180.169,338.783,0,,
153,5330.8,179.256,338.498,0,,
154,5605.8,180.173,337.234,0,,
155,5895.8,180.052,335.99,0,,
156,6200.8,179.75,335.096,0,,
157,6520.8,180.055,333.649,0,,
158,6855.8,179.832,334.203,0,,
159,7208.3,179.514,333.343,0,,
160,7578.3,179.731,332.702,0,,
161,7965.8,179.939,331.409,0,,
162,8373.3,179.912,330.104,0,,
163,8800.8,179.729,330.334,0,,
164,9250.8,179.533,329.918,0,,
165,9723.3,179.905,328.246,0,,
166,10220.8,178.866,329.484,0,,
167,10743.3,179.869,327.111,0,,
168,11290.8,179.422,327.242,0,,
169,11865.8,179.321,326.631,0,,
170,12470.8,179.301,325.79,0,,
171,13105.8,178.821,326.218,0,,
172,13773.3,179.409,324.979,0,,
173,14475.8,179.011,325.394,0,,
174,15213.3,178.9,325.016,0,,
175,15988.3,179.147,324.353,0,,
176,16800.8,178.255,325.048,0,,
177,17655.8,178.762,323.902,0,,
178,18553.3,179.083,322.001,0,,
179,19495.8,179.331,321.543,0,,
180,20485.8,178.263,322.187,0,,
181,21525.8,178.759,321.428,0,,
182,22618.3,178.725,320.886,0,,
183,23768.3,178.677,320.245,0,,
184,24975.8,178.535,320.53,0,,
185,26243.3,178.271,320.639,0,,
186,27575.8,178.569,319.158,0,,
187,28975.8,178.509,319.102,0,,
188,30445.8,178.343,319.775,0,,
189,31990.8,178.376,317.746,0,,
190,33613.3,178.725,317.114,0,,
191,35318.3,177.995,317.506,0,,
192,37108.3,178.496,316.405,0,,
193,38990.8,178.33,316.319,0,,
194,40968.3,178.862,315.358,0,,
195,43045.8,177.75,316.758,0,,
196,45228.3,177.898,316.252,0,,
197,47520.8,178.368,314.684,0,,
198,49928.3,177.899,315.225,0,,
199,52458.3,177.881,314.776,0,,
200,55115.8,177.807,314.32,0,,
201,57908.3,178.094,314.348,0,,
202,60843.3,178.028,312.78,0,,
203,63925.8,178.259,313.024,0,,
204,67163.3,177.842,312.889,0,,
205,70565.8,178.524,311.592,0,,
206,74140.8,177.664,312.52,0,,
207,77895.8,177.483,312.003,0,,
208,81840.8,177.449,312.222,0,,
209,85985.8,178.197,311.05,0,,
210,90340.8,177.876,310.758,0,,
211,94915.8,177.81,311.139,0,,
212,99723.3,177.796,311.527,0,,
213,104773.3,177.835,310.728,0,,
214,110078.3,177.468,310.57,0,,
215,115653.3,177.264,311.104,0,,
216,121508.3,177.861,310.445,0,,
217,127660.8,177.764,310.335,0,,
218,134125.8,177.702,309.433,0,,
219,140915.8,177.995,309.905,0,,
220,148050.8,177.16,310.838,0,,
221,155545.8,178.047,308.574,0,,
222,163420.8,177.747,309.189,0,,
223,171695.8,177.519,309.384,0,,
224,180388.3,177.984,308.256,0,,
225,189520.8,176.452,310.168,0,,
226,199115.8,177.033,310.304,0,,
227,209195.8,177.275,308.956,0,,
----,,,,,,
DateTime:,      2021/06/11, 15:30:44,1.62344E+12,,,
PIF:,-600.45,,,,,
PARs:,0,0,0,0,0,0
Light:,0,0,0,0,0,0
Lamps:,    #10000,,,,,
Gain:,5,2, ,,,
S/N Ratio:,218.49,,,,,
Position:,0,0,   NoData,,,
Cycles:,1,,,,,
1,99,100,227,,,
DataPt,  Time(us),         EX,         EM,       Fit,,
==========,==========,==========,==========,=========,,
0,0,0,0,0,,
1,0.8,177.05,299.79,0,,
2,3.3,182.613,302.729,0,,
3,5.8,184.183,305.554,0,,
4,8.3,184.264,305.961,0,,
5,10.8,184.165,307.972,0,,
6,13.3,184.056,308.155,0,,
7,15.8,184.321,308.796,0,,
8,18.3,184.134,310.849,0,,
9,20.8,184.24,312.624,0,,
10,23.3,184.043,314.37,0,,
11,25.8,183.921,315.557,0,,
12,28.3,183.937,317.271,0,,
13,30.8,184.081,318.761,0,,
14,33.3,184.101,320.248,0,,
15,35.8,183.734,322.193,0,,
16,38.3,184.372,322.597,0,,
17,40.8,184.245,324.448,0,,
18,43.3,184.089,326.461,0,,
19,45.8,184.002,328.028,0,,
20,48.3,184.413,329.14,0,,
21,50.8,184.502,330.066,0,,
22,53.3,184.082,333.101,0,,
23,55.8,184.278,334.157,0,,
24,58.3,184.515,335.353,0,,
25,60.8,183.615,338.631,0,,
26,63.3,183.634,339.904,0,,
27,65.8,184.197,340.384,0,,
28,68.3,184.451,341.65,0,,
29,70.8,184.119,343.678,0,,
30,73.3,183.727,345.937,0,,
31,75.8,184.122,346.715,0,,
32,78.3,184.019,348.756,0,,
33,80.8,184.662,349.384,0,,
34,83.3,184.198,352.325,0,,
35,85.8,184.142,353.954,0,,
36,88.3,184.041,355.778,0,,
37,90.8,184.114,356.941,0,,
38,93.3,184.008,359.212,0,,
39,95.8,184.094,360.13,0,,
40,98.3,183.684,362.676,0,,
41,100.8,184.247,363.413,0,,
42,103.3,184.236,364.847,0,,
43,105.8,184.023,366.79,0,,
44,108.3,184.661,367.364,0,,
45,110.8,184.267,369.886,0,,
46,113.3,184.368,371.201,0,,
47,115.8,184.095,373.925,0,,
48,118.3,183.751,376.149,0,,
49,120.8,184.259,376.957,0,,
50,123.3,184.137,379.272,0,,
51,125.8,183.941,380.871,0,,
52,128.3,184,381.945,0,,
53,130.8,184.042,383.379,0,,
54,133.3,183.9,385.305,0,,
55,135.8,184.017,386.366,0,,
56,138.3,183.729,388.167,0,,
57,140.8,183.494,390.846,0,,
58,143.3,183.981,390.571,0,,
59,145.8,184.254,392.056,0,,
60,148.3,183.75,395.091,0,,
61,150.8,183.866,396.364,0,,
62,153.3,183.842,397.938,0,,
63,155.8,183.743,400.547,0,,
64,158.3,184.208,400.621,0,,
65,160.8,183.885,402.522,0,,
66,163.3,183.494,405.343,0,,
67,165.8,183.955,405.413,0,,
68,168.3,184.062,406.806,0,,
69,170.8,183.886,408.501,0,,
70,173.3,183.962,410.29,0,,
71,175.8,184.054,410.846,0,,
72,178.3,184.328,412.297,0,,
73,180.8,183.563,415.323,0,,
74,183.3,184.107,416.16,0,,
75,185.8,183.9,417.716,0,,
76,188.3,183.735,419.505,0,,
77,190.8,183.691,421.349,0,,
78,193.3,183.733,422.776,0,,
79,195.8,183.596,424.615,0,,
80,198.3,183.798,425.128,0,,
81,200.8,184.087,425.329,0,,
82,203.3,183.341,428.914,0,,
83,205.8,183.542,430.189,0,,
84,208.3,183.48,431.206,0,,
85,210.8,183.82,431.496,0,,
86,213.3,183.446,434.012,0,,
87,215.8,183.539,435.208,0,,
88,218.3,183.422,436.686,0,,
89,220.8,183.324,438.993,0,,
90,223.3,183.63,439.022,0,,
91,225.8,183.72,440.331,0,,
92,228.3,183.791,441.25,0,,
93,230.8,183.449,443.926,0,,
94,233.3,183.025,445.501,0,,
95,235.8,183.186,446.965,0,,
96,238.3,183.321,448.056,0,,
97,240.8,183.488,448.192,0,,
98,243.3,183.103,450.991,0,,
99,245.8,183.579,450.258,0,,
100,250.8,182.119,451.891,0,,
101,273.3,181.998,451.202,0,,
102,295.8,182.199,446.876,0,,
103,318.3,181.75,444.009,0,,
104,343.3,181.685,440.739,0,,
105,368.3,181.933,435.748,0,,
106,395.8,182.126,431.221,0,,
107,423.3,181.542,428.745,0,,
108,453.3,181.717,424.17,0,,
109,483.3,181.957,420.641,0,,
110,515.8,181.474,417.904,0,,
111,550.8,181.652,414.515,0,,
112,585.8,181.735,411.564,0,,
113,623.3,181.279,410.178,0,,
114,663.3,181.866,405.431,0,,
115,705.8,181.476,404.196,0,,
116,748.3,181.584,400.423,0,,
117,793.3,181.374,398.781,0,,
118,840.8,181.368,396.592,0,,
119,890.8,181.618,394.172,0,,
120,943.3,181.177,392.255,0,,
121,998.3,181.128,390.599,0,,
122,1055.8,181.508,388.474,0,,
123,1115.8,181.192,387.043,0,,
124,1178.3,181.781,384.464,0,,
125,1245.8,181.324,383.773,0,,
126,1315.8,181.116,382.226,0,,
127,1388.3,181.295,380.626,0,,
128,1465.8,181.315,378.811,0,,
129,1545.8,181.252,377.492,0,,
130,1630.8,181.315,376.467,0,,
131,1720.8,180.948,374.896,0,,
132,1815.8,181.155,373.249,0,,
133,1913.3,181.034,372.378,0,,
134,2015.8,180.725,371.674,0,,
135,2123.3,181.011,370.088,0,,
136,2238.3,180.683,368.444,0,,
137,2358.3,180.635,368.659,0,,
138,2483.3,180.68,366.699,0,,
139,2615.8,180.588,365.561,0,,
140,2753.3,180.801,364.582,0,,
141,2898.3,180.61,363.408,0,,
142,3050.8,180.426,362.331,0,,
143,3210.8,180.617,361.174,0,,
144,3378.3,180.194,361.241,0,,
145,3555.8,180.588,359.678,0,,
146,3740.8,180.211,359.431,0,,
147,3935.8,180.807,356.81,0,,
148,4140.8,180.085,357.888,0,,
149,4355.8,179.741,357.23,0,,
150,4580.8,180.584,354.904,0,,
151,4818.3,180.08,355.019,0,,
152,5068.3,180.701,352.7,0,,
153,5330.8,179.954,353.714,0,,
154,5605.8,180.111,351.982,0,,
155,5895.8,179.442,351.87,0,,
156,6200.8,180.382,350.153,0,,
157,6520.8,180.101,349.93,0,,
158,6855.8,179.456,350.162,0,,
159,7208.3,179.619,348.856,0,,
160,7578.3,179.284,348.959,0,,
161,7965.8,179.667,348.3,0,,
162,8373.3,180.008,346.388,0,,
163,8800.8,179.993,346.378,0,,
164,9250.8,179.591,345.717,0,,
165,9723.3,179.687,345.531,0,,
166,10220.8,179.405,344.93,0,,
167,10743.3,179.631,344.283,0,,
168,11290.8,179.078,343.98,0,,
169,11865.8,179.676,342.76,0,,
170,12470.8,179.022,343.251,0,,
171,13105.8,179.314,341.898,0,,
172,13773.3,178.872,343.184,0,,
173,14475.8,179.068,341.369,0,,
174,15213.3,179.419,340.609,0,,
175,15988.3,178.794,341.116,0,,
176,16800.8,179.704,339.486,0,,
177,17655.8,178.791,339.569,0,,
178,18553.3,179.196,339.275,0,,
179,19495.8,179.248,338.661,0,,
180,20485.8,178.87,338.405,0,,
181,21525.8,178.518,338.207,0,,
182,22618.3,179.353,337.625,0,,
183,23768.3,178.888,336.946,0,,
184,24975.8,178.689,336.575,0,,
185,26243.3,178.518,336.799,0,,
186,27575.8,178.586,335.991,0,,
187,28975.8,178.322,336.286,0,,
188,30445.8,178.316,336.18,0,,
189,31990.8,177.876,335.129,0,,
190,33613.3,178.665,334.844,0,,
191,35318.3,178.607,334.854,0,,
192,37108.3,178.449,334.179,0,,
193,38990.8,178.068,334.14,0,,
194,40968.3,178.312,333.449,0,,
195,43045.8,177.794,333.058,0,,
196,45228.3,178.449,332.096,0,,
197,47520.8,178.235,331.554,0,,
198,49928.3,178.495,331.407,0,,
199,52458.3,177.574,332.583,0,,
200,55115.8,178.106,331.229,0,,
201,57908.3,177.449,331.972,0,,
202,60843.3,178.285,331.263,0,,
203,63925.8,177.389,330.894,0,,
204,67163.3,178.082,330.229,0,,
205,70565.8,177.735,331.102,0,,
206,74140.8,177.635,330.551,0,,
207,77895.8,178.222,329.222,0,,
208,81840.8,177.967,329.841,0,,
209,85985.8,177.483,330.101,0,,
210,90340.8,177.513,329.691,0,,
211,94915.8,177.152,330.317,0,,
212,99723.3,177.722,328.547,0,,
213,104773.3,177.532,328.388,0,,
214,110078.3,177.825,328.366,0,,
215,115653.3,177.361,328.333,0,,
216,121508.3,178.095,327.585,0,,
217,127660.8,177.619,326.872,0,,
218,134125.8,177.331,329.153,0,,
219,140915.8,177.376,327.881,0,,
220,148050.8,177.328,327.082,0,,
221,155545.8,177.769,326.44,0,,
222,163420.8,177.514,326.783,0,,
223,171695.8,176.861,327.003,0,,
224,180388.3,177.866,326.045,0,,
225,189520.8,177.972,325.294,0,,
226,199115.8,177.139,325.898,0,,
227,209195.8,177.549,324.581,0,,
----,,,,,,
DateTime:,      2021/06/11, 15:30:47,1.62344E+12,,,
PIF:,-602.32,,,,,
PARs:,0,0,0,0,0,0
Light:,0,0,0,0,0,0
Lamps:,    #10000,,,,,
Gain:,5,2, ,,,
S/N Ratio:,227.58,,,,,
Position:,0,0,   NoData,,,
Cycles:,1,,,,,
1,99,100,227,,,
DataPt,  Time(us),         EX,         EM,       Fit,,
==========,==========,==========,==========,=========,,
0,0,0,0,0,,
1,0.8,177.365,316.842,0,,
2,3.3,182.645,319.434,0,,
3,5.8,184.503,321.926,0,,
4,8.3,184.681,322.267,0,,
5,10.8,184.389,323.319,0,,
6,13.3,184.376,324.318,0,,
7,15.8,184.162,325.998,0,,
8,18.3,183.878,328.35,0,,
9,20.8,184.463,328.61,0,,
10,23.3,184.554,329.966,0,,
11,25.8,184.241,332.806,0,,
12,28.3,184.064,334.537,0,,
13,30.8,184.304,335.296,0,,
14,33.3,183.942,338.131,0,,
15,35.8,184.053,339.122,0,,
16,38.3,184.117,340.96,0,,
17,40.8,184.181,342.035,0,,
18,43.3,184.503,343.173,0,,
19,45.8,184.225,345.753,0,,
20,48.3,184.159,347.398,0,,
21,50.8,184.438,348.281,0,,
22,53.3,184.018,350.815,0,,
23,55.8,184.024,352.326,0,,
24,58.3,183.784,354.419,0,,
25,60.8,183.647,356.425,0,,
26,63.3,183.952,357.248,0,,
27,65.8,183.943,358.57,0,,
28,68.3,184.293,359.518,0,,
29,70.8,184.247,361.236,0,,
30,73.3,184.331,362.264,0,,
31,75.8,183.677,365.623,0,,
32,78.3,184.147,366.102,0,,
33,80.8,184.026,368.189,0,,
34,83.3,184.326,369.109,0,,
35,85.8,183.697,372.224,0,,
36,88.3,183.787,373.456,0,,
37,90.8,183.574,375.524,0,,
38,93.3,183.849,376.811,0,,
39,95.8,184.031,377.961,0,,
40,98.3,183.43,380.398,0,,
41,100.8,183.803,380.932,0,,
42,103.3,183.696,382.678,0,,
43,105.8,183.579,384.883,0,,
44,108.3,183.36,387.198,0,,
45,110.8,184.109,387.035,0,,
46,113.3,183.543,389.535,0,,
47,115.8,184.223,389.943,0,,
48,118.3,183.688,392.604,0,,
49,120.8,183.72,394.386,0,,
50,123.3,183.502,396.271,0,,
51,125.8,183.782,397.189,0,,
52,128.3,183.175,398.834,0,,
53,130.8,183.693,399.887,0,,
54,133.3,183.742,400.978,0,,
55,135.8,183.763,403.217,0,,
56,138.3,183.857,404.1,0,,
57,140.8,183.716,406.368,0,,
58,143.3,184.013,407.017,0,,
59,145.8,183.81,408.664,0,,
