----,,,,,,
DateTime:,      2021/06/11, 15:00:55,1.62343E+12,,,
DateTime:,      2021/06/11, 15:10:07,1.62344E+12,,,
PIF:,2347.6,,,,,
PARs:,0,0,0,0,0,0
Light:,0,0,0,0,320,0
Lamps:,    #00001,,,,,
Gain:,5,2, ,,,
S/N Ratio:,16.81,,,,,
Position:,0,0,   NoData,,,
Cycles:,1,,,,,
1,99,100,227,,,
DataPt,  Time(us),         EX,         EM,       Fit,,
==========,==========,==========,==========,=========,,
0,0,0,0,0,,
1,0.8,90.718,8919.552,0,,
2,3.3,91.505,8950.639,0,,
3,5.8,89.355,8982.199,0,,
4,8.3,88.874,9022.677,0,,
5,10.8,88.615,9048.774,0,,
6,13.3,89.243,8987.394,0,,
7,15.8,87.954,9118.439,0,,
8,18.3,88.429,9061.019,0,,
9,20.8,87.418,9155.301,0,,
10,23.3,85.969,9297.034,0,,
11,25.8,86.829,9193.72,0,,
12,28.3,85.482,9331.05,0,,
13,30.8,85.148,9361.159,0,,
14,33.3,84.657,9413.298,0,,
15,35.8,84.741,9400.146,0,,
16,38.3,84.262,9447.398,0,,
17,40.8,83.618,9512.508,0,,
18,43.3,83.994,9459.676,0,,
19,45.8,82.751,9588.751,0,,
20,48.3,83.604,9482.767,0,,
21,50.8,82.339,9621.164,0,,
22,53.3,82.461,9599.24,0,,
23,55.8,82.288,9612.627,0,,
24,58.3,82.514,9580.243,0,,
25,60.8,82.412,9584.488,0,,
26,63.3,82.63,9553.2,0,,
27,65.8,82.343,9579.401,0,,
28,68.3,81.442,9676.525,0,,
29,70.8,81.316,9684.167,0,,
30,73.3,80.609,9760.95,0,,
31,75.8,80.63,9751.45,0,,
32,78.3,81.011,9699.674,0,,
33,80.8,80.388,9768.392,0,,
34,83.3,80.742,9719.57,0,,
35,85.8,80.476,9744.571,0,,
36,88.3,80.455,9740.593,0,,
37,90.8,79.917,9799.141,0,,
38,93.3,79.563,9834.212,0,,
39,95.8,80.179,9753.201,0,,
40,98.3,79.53,9826.777,0,,
41,100.8,79.662,9803.678,0,,
42,103.3,79.985,9758.04,0,,
43,105.8,79.846,9768.342,0,,
44,108.3,79.842,9761.3,0,,
45,110.8,79.116,9844.23,0,,
46,113.3,78.772,9880.902,0,,
47,115.8,80.079,9712.454,0,,
48,118.3,79.049,9834.855,0,,
49,120.8,79.063,9826.557,0,,
50,123.3,78.434,9899.812,0,,
51,125.8,78.168,9924.541,0,,
52,128.3,79.664,9731.177,0,,
53,130.8,79.049,9799.99,0,,
54,133.3,79.437,9744.854,0,,
55,135.8,79.089,9780.14,0,,
56,138.3,79.171,9762.149,0,,
57,140.8,79.346,9731.336,0,,
58,143.3,78.954,9772.582,0,,
59,145.8,79.583,9690.028,0,,
60,148.3,78.359,9832.214,0,,
61,150.8,77.797,9896.249,0,,
62,153.3,78.301,9825.613,0,,
63,155.8,78.383,9807.192,0,,
64,158.3,78.26,9815.294,0,,
65,160.8,77.679,9881.756,0,,
66,163.3,78.639,9753.705,0,,
67,165.8,79.115,9687.663,0,,
68,168.3,78.229,9791.199,0,,
69,170.8,78.857,9705.706,0,,
70,173.3,78.775,9709.234,0,,
71,175.8,78.615,9721.552,0,,
72,178.3,78.993,9667.442,0,,
73,180.8,77.914,9793.417,0,,
74,183.3,78.733,9685.352,0,,
75,185.8,78.602,9694.129,0,,
76,188.3,78.81,9660.222,0,,
77,190.8,78.483,9694.39,0,,
78,193.3,78.291,9710.692,0,,
79,195.8,77.575,9790.02,0,,
80,198.3,77.245,9824.012,0,,
81,200.8,77.603,9769.418,0,,
82,203.3,77.269,9804.465,0,,
83,205.8,77.942,9711.119,0,,
84,208.3,77.478,9760.997,0,,
85,210.8,77.109,9797.806,0,,
86,213.3,77.712,9715.042,0,,
87,215.8,78.011,9669.138,0,,
88,218.3,76.874,9803.838,0,,
89,220.8,76.331,9864.726,0,,
90,223.3,76.72,9806.869,0,,
91,225.8,77.108,9747.913,0,,
92,228.3,76.152,9862.638,0,,
93,230.8,76.174,9851.083,0,,
94,233.3,75.992,9867.567,0,,
95,235.8,75.865,9876.557,0,,
96,238.3,76.652,9764.71,0,,
97,240.8,76.272,9804.363,0,,
98,243.3,75.18,9937.452,0,,
99,245.8,74.819,9977.148,0,,
100,250.8,75.351,10008.67,0,,
101,273.3,78.882,9725.646,0,,
102,295.8,79.22,9753.697,0,,
103,318.3,80.578,9635.735,0,,
104,343.3,79.959,9751.989,0,,
105,368.3,79.463,9835.748,0,,
106,395.8,79.803,9818.26,0,,
107,423.3,80.332,9763.077,0,,
108,453.3,79.933,9829.126,0,,
109,483.3,80.336,9784.851,0,,
110,515.8,80.673,9753.692,0,,
111,550.8,80.897,9734.392,0,,
112,585.8,82.399,9559.663,0,,
113,623.3,82.724,9525.392,0,,
114,663.3,81.754,9638,0,,
115,705.8,81.222,9700.876,0,,
116,748.3,82.579,9544.026,0,,
117,793.3,82.078,9603.966,0,,
118,840.8,82.638,9540.213,0,,
119,890.8,83.323,9466.384,0,,
120,943.3,83.859,9408.571,0,,
121,998.3,83.175,9489.166,0,,
122,1055.8,83.719,9428.196,0,,
123,1115.8,84.179,9377.415,0,,
124,1178.3,83.913,9408.395,0,,
125,1245.8,83.285,9480.957,0,,
126,1315.8,84.405,9356.743,0,,
127,1388.3,84.352,9367.797,0,,
128,1465.8,83.495,9466.055,0,,
129,1545.8,82.942,9531.243,0,,
130,1630.8,85.013,9300.853,0,,
131,1720.8,84.197,9395.244,0,,
132,1815.8,85.662,9238.209,0,,
133,1913.3,85.006,9313.925,0,,
134,2015.8,84.806,9338.694,0,,
135,2123.3,85.667,9249.366,0,,
136,2238.3,84.92,9334.144,0,,
137,2358.3,85.559,9270.458,0,,
138,2483.3,86.841,9138.79,0,,
139,2615.8,85.474,9288.813,0,,
140,2753.3,85.978,9239.096,0,,
141,2898.3,85.688,9276.224,0,,
142,3050.8,86.962,9145.494,0,,
143,3210.8,86.643,9185.171,0,,
144,3378.3,86.542,9201.012,0,,
145,3555.8,86.566,9203.204,0,,
146,3740.8,88.668,8992.187,0,,
147,3935.8,87.284,9138.667,0,,
148,4140.8,87.903,9078.645,0,,
149,4355.8,88.234,9049.13,0,,
150,4580.8,87.654,9112.688,0,,
151,4818.3,88.737,9006.571,0,,
152,5068.3,88.267,9058.335,0,,
153,5330.8,88.288,9061.557,0,,
154,5605.8,88.16,9077.624,0,,
155,5895.8,89.034,8995.003,0,,
156,6200.8,88.909,9011.114,0,,
157,6520.8,88.412,9066.323,0,,
158,6855.8,88.986,9012.032,0,,
159,7208.3,90.194,8895.78,0,,
160,7578.3,88.517,9067.688,0,,
161,7965.8,89.067,9014.375,0,,
162,8373.3,89.691,8955.276,0,,
163,8800.8,88.536,9075.567,0,,
164,9250.8,89.731,8958.051,0,,
165,9723.3,89.421,8991.569,0,,
166,10220.8,89.695,8967.902,0,,
167,10743.3,89.934,8946.498,0,,
168,11290.8,90.635,8879.443,0,,
169,11865.8,90.188,8925.587,0,,
170,12470.8,90.138,8933.985,0,,
171,13105.8,90.237,8924.36,0,,
172,13773.3,91.49,8803.983,0,,
173,14475.8,90.223,8929.094,0,,
174,15213.3,90.819,8871.716,0,,
175,15988.3,90.476,8906.126,0,,
176,16800.8,91.182,8839.457,0,,
177,17655.8,90.985,8859.756,0,,
178,18553.3,91.234,8834.3,0,,
179,19495.8,91.072,8852.681,0,,
180,20485.8,91.671,8795.583,0,,
181,21525.8,91.093,8852.756,0,,
182,22618.3,90.447,8917.542,0,,
183,23768.3,90.964,8864.697,0,,
184,24975.8,91.239,8840.286,0,,
185,26243.3,90.706,8891.974,0,,
186,27575.8,90.698,8892.126,0,,
187,28975.8,90.722,8889.888,0,,
188,30445.8,90.234,8938.68,0,,
189,31990.8,91.629,8802.277,0,,
190,33613.3,91.1,8854.005,0,,
191,35318.3,91.989,8769.901,0,,
192,37108.3,90.63,8899.665,0,,
193,38990.8,90.979,8866.877,0,,
194,40968.3,91.145,8849.919,0,,
195,43045.8,91.194,8844.676,0,,
196,45228.3,90.891,8874.277,0,,
197,47520.8,90.375,8924.488,0,,
198,49928.3,91.059,8857.382,0,,
199,52458.3,90.882,8874.922,0,,
200,55115.8,90.993,8865.059,0,,
201,57908.3,91.757,8789.638,0,,
202,60843.3,90.402,8922.913,0,,
203,63925.8,90.642,8898.439,0,,
204,67163.3,92.091,8759.896,0,,
205,70565.8,90.768,8886.485,0,,
206,74140.8,90.254,8938.975,0,,
207,77895.8,91.719,8795.045,0,,
208,81840.8,90.935,8871.228,0,,
209,85985.8,90.175,8946.297,0,,
210,90340.8,92.067,8762.029,0,,
211,94915.8,89.411,9022.194,0,,
212,99723.3,91.151,8851.175,0,,
213,104773.3,91.576,8810.613,0,,
214,110078.3,91.632,8803.957,0,,
215,115653.3,90.64,8901.234,0,,
216,121508.3,91.634,8806.051,0,,
217,127660.8,90.732,8892.468,0,,
218,134125.8,91.096,8856.508,0,,
219,140915.8,90.817,8884.548,0,,
220,148050.8,90.645,8900.555,0,,
221,155545.8,91.807,8789.333,0,,
222,163420.8,90.649,8901.323,0,,
223,171695.8,90.303,8935.689,0,,
224,180388.3,90.617,8903.475,0,,
225,189520.8,90.693,8897.539,0,,
226,199115.8,91.556,8814.44,0,,
227,209195.8,91.73,8796.012,0,,
----,,,,,,
DateTime:,      2021/06/11, 15:10:10,1.62344E+12,,,
PIF:,-587.82,,,,,
PARs:,0,0,0,0,0,0
Light:,0,0,0,0,0,0
Lamps:,    #00001,,,,,
Gain:,5,2, ,,,
S/N Ratio:,39.08,,,,,
Position:,0,0,   NoData,,,
Cycles:,1,,,,,
1,99,100,227,,,
DataPt,  Time(us),         EX,         EM,       Fit,,
==========,==========,==========,==========,=========,,
0,0,0,0,0,,
1,0.8,89.143,7266.247,0,,
2,3.3,89.375,7304.778,0,,
3,5.8,88.884,7343.421,0,,
4,8.3,87.872,7444.848,0,,
5,10.8,87.981,7472.682,0,,
6,13.3,86.794,7612.695,0,,
7,15.8,87.696,7570.612,0,,
8,18.3,87.079,7652.309,0,,
9,20.8,86.993,7678.037,0,,
10,23.3,86.115,7776.726,0,,
11,25.8,86.235,7786.556,0,,
12,28.3,86.188,7819.37,0,,
13,30.8,85.679,7900.641,0,,
14,33.3,85.199,7978.714,0,,
15,35.8,84.737,8062.299,0,,
16,38.3,84.816,8089.967,0,,
17,40.8,84.916,8108.158,0,,
18,43.3,84.738,8152.144,0,,
19,45.8,83.519,8296.931,0,,
20,48.3,83.994,8274.839,0,,
21,50.8,83.852,8317.021,0,,
22,53.3,83.242,8403.873,0,,
23,55.8,83.989,8353.879,0,,
24,58.3,83.112,8470.684,0,,
25,60.8,83.382,8469.631,0,,
26,63.3,83.046,8526.836,0,,
27,65.8,83.134,8535.067,0,,
28,68.3,82.251,8646.879,0,,
29,70.8,82.313,8658.105,0,,
30,73.3,81.989,8712.115,0,,
31,75.8,81.642,8766.782,0,,
32,78.3,81.279,8824.392,0,,
33,80.8,82.331,8724.976,0,,
34,83.3,81.202,8863.776,0,,
35,85.8,81.867,8805.247,0,,
36,88.3,81.476,8857.732,0,,
37,90.8,80.765,8947.674,0,,
38,93.3,80.603,8974.597,0,,
39,95.8,80.654,8974.866,0,,
40,98.3,80.575,8992.594,0,,
41,100.8,79.963,9065.433,0,,
42,103.3,80.283,9033.494,0,,
43,105.8,79.591,9116.593,0,,
44,108.3,79.958,9080.495,0,,
45,110.8,79.989,9080.994,0,,
46,113.3,80.209,9060.072,0,,
47,115.8,79.263,9169.644,0,,
48,118.3,79.369,9159.178,0,,
49,120.8,79.755,9115.148,0,,
50,123.3,78.954,9208.304,0,,
51,125.8,79.435,9154.063,0,,
52,128.3,79.604,9134.378,0,,
53,130.8,78.814,9226.197,0,,
54,133.3,79.009,9201.478,0,,
55,135.8,78.854,9217.751,0,,
56,138.3,78.19,9296.051,0,,
57,140.8,78.361,9272.67,0,,
58,143.3,78.722,9228.878,0,,
59,145.8,78.781,9218.966,0,,
60,148.3,78.702,9226.953,0,,
61,150.8,78.898,9200.652,0,,
62,153.3,78.084,9294.058,0,,
63,155.8,77.978,9301.997,0,,
64,158.3,78.793,9203.257,0,,
65,160.8,78.223,9264.994,0,,
66,163.3,78.23,9258.525,0,,
67,165.8,79.073,9156.76,0,,
68,168.3,78.393,9230.867,0,,
69,170.8,77.696,9308.054,0,,
70,173.3,77.615,9313.297,0,,
71,175.8,78.396,9215.662,0,,
72,178.3,78.017,9254.287,0,,
73,180.8,76.959,9373.032,0,,
74,183.3,77.388,9317.682,0,,
75,185.8,77.823,9258.898,0,,
76,188.3,77.839,9250.072,0,,
77,190.8,77.518,9280.355,0,,
78,193.3,77.142,9316.512,0,,
79,195.8,76.628,9371.472,0,,
80,198.3,76.116,9426.543,0,,
81,200.8,77.221,9280.346,0,,
82,203.3,76.893,9313.119,0,,
83,205.8,76.612,9338.486,0,,
84,208.3,77.098,9270.694,0,,
85,210.8,76.925,9284.27,0,,
86,213.3,76.952,9269.587,0,,
87,215.8,77.057,9248.889,0,,
88,218.3,76.131,9354.402,0,,
89,220.8,76.731,9268.933,0,,
90,223.3,75.413,9424.882,0,,
91,225.8,76.738,9250.873,0,,
92,228.3,76.178,9310.723,0,,
93,230.8,77.524,9137.525,0,,
94,233.3,75.455,9380.342,0,,
95,235.8,76.466,9246.184,0,,
96,238.3,76.481,9236.432,0,,
97,240.8,75.92,9293.671,0,,
98,243.3,75.986,9276.129,0,,
99,245.8,75.822,9286.997,0,,
100,250.8,76.525,9291.327,0,,
101,273.3,79.999,9052.098,0,,
102,295.8,81.457,8941.906,0,,
103,318.3,81.092,9010.598,0,,
104,343.3,81.61,8962.522,0,,
105,368.3,80.992,9032.836,0,,
106,395.8,81.549,8974.709,0,,
107,423.3,81.898,8927.168,0,,
108,453.3,80.953,9023.852,0,,
109,483.3,82.471,8843.718,0,,
110,515.8,81.862,8897.839,0,,
111,550.8,83.529,8704.245,0,,
112,585.8,83.329,8709.387,0,,
113,623.3,84.388,8581.167,0,,
114,663.3,84.93,8507.404,0,,
115,705.8,83.474,8637.32,0,,
116,748.3,83.339,8636.043,0,,
117,793.3,83.96,8554.561,0,,
118,840.8,83.964,8538.038,0,,
119,890.8,84.093,8511.862,0,,
120,943.3,85.381,8370.663,0,,
121,998.3,83.797,8515.478,0,,
122,1055.8,84.528,8427.177,0,,
123,1115.8,84.087,8453.214,0,,
124,1178.3,85.133,8333.279,0,,
125,1245.8,85.23,8308.854,0,,
126,1315.8,83.95,8418.949,0,,
127,1388.3,85.354,8268.578,0,,
128,1465.8,84.903,8298.408,0,,
129,1545.8,85.28,8245.526,0,,
130,1630.8,85.296,8226.832,0,,
131,1720.8,85.792,8165.953,0,,
132,1815.8,85.423,8183.316,0,,
133,1913.3,86.665,8051.24,0,,
134,2015.8,86.66,8036.973,0,,
135,2123.3,84.759,8202.491,0,,
136,2238.3,86.252,8042.652,0,,
137,2358.3,85.984,8051.696,0,,
138,2483.3,86.339,8004.079,0,,
139,2615.8,86.124,8008.951,0,,
140,2753.3,86.836,7929.025,0,,
141,2898.3,86.57,7939.102,0,,
142,3050.8,87.285,7859.212,0,,
143,3210.8,86.792,7888.665,0,,
144,3378.3,86.887,7868.591,0,,
145,3555.8,87.827,7770.431,0,,
146,3740.8,87.127,7818.431,0,,
147,3935.8,87.801,7745.206,0,,
148,4140.8,87.127,7792.981,0,,
149,4355.8,88.742,7641.056,0,,
150,4580.8,88.184,7679.893,0,,
151,4818.3,88.722,7622.08,0,,
152,5068.3,87.154,7750.282,0,,
153,5330.8,88.448,7625.868,0,,
154,5605.8,89.047,7565.338,0,,
155,5895.8,88.097,7639.341,0,,
156,6200.8,88.521,7597.279,0,,
157,6520.8,88.786,7566.693,0,,
158,6855.8,88.453,7586.176,0,,
159,7208.3,89.07,7527.652,0,,
160,7578.3,89.047,7522.584,0,,
161,7965.8,90.095,7428.452,0,,
162,8373.3,88.674,7543.735,0,,
163,8800.8,88.973,7510.551,0,,
164,9250.8,89.77,7441.863,0,,
165,9723.3,88.341,7554.997,0,,
166,10220.8,90.027,7410.393,0,,
167,10743.3,89.171,7475.288,0,,
168,11290.8,89.3,7461.204,0,,
169,11865.8,90.5,7361.251,0,,
170,12470.8,89.484,7440.76,0,,
171,13105.8,89.313,7454.333,0,,
172,13773.3,88.763,7489.294,0,,
173,14475.8,89.778,7408.328,0,,
174,15213.3,89.864,7398.732,0,,
175,15988.3,90.332,7355.462,0,,
176,16800.8,89.367,7423.97,0,,
177,17655.8,89.493,7417.645,0,,
178,18553.3,89.496,7413.501,0,,
179,19495.8,90.054,7362.883,0,,
180,20485.8,89.833,7370.83,0,,
181,21525.8,90.355,7325.293,0,,
182,22618.3,90.255,7327.082,0,,
183,23768.3,90.211,7334.824,0,,
184,24975.8,90.76,7286.731,0,,
185,26243.3,90.451,7305.323,0,,
186,27575.8,89.999,7342.111,0,,
187,28975.8,89.722,7358.773,0,,
188,30445.8,90.829,7266.69,0,,
189,31990.8,90.185,7316.415,0,,
190,33613.3,89.655,7354.261,0,,
191,35318.3,89.895,7330.574,0,,
192,37108.3,89.813,7337.012,0,,
193,38990.8,90.667,7263.654,0,,
194,40968.3,89.628,7343.876,0,,
195,43045.8,90.499,7272.835,0,,
196,45228.3,91.134,7216.058,0,,
197,47520.8,89.754,7325.702,0,,
198,49928.3,90.848,7234.313,0,,
199,52458.3,89.372,7351.808,0,,
200,55115.8,90.256,7275.362,0,,
201,57908.3,89.789,7310.64,0,,
202,60843.3,89.608,7324.166,0,,
203,63925.8,90.438,7254.89,0,,
204,67163.3,89.663,7314.987,0,,
205,70565.8,90.103,7278.019,0,,
206,74140.8,90.455,7249.23,0,,
207,77895.8,90.086,7273.656,0,,
208,81840.8,90.161,7268.484,0,,
209,85985.8,90.107,7267.871,0,,
210,90340.8,90.379,7245.722,0,,
211,94915.8,90.725,7217.419,0,,
212,99723.3,90.004,7274.403,0,,
213,104773.3,90.547,7230.079,0,,
214,110078.3,90.751,7212.224,0,,
215,115653.3,90.959,7193.357,0,,
216,121508.3,89.613,7298.119,0,,
217,127660.8,90.026,7263.555,0,,
218,134125.8,90.493,7226.695,0,,
219,140915.8,90.704,7206.605,0,,
220,148050.8,89.83,7276.917,0,,
221,155545.8,90.189,7248.913,0,,
222,163420.8,89.998,7259.8,0,,
223,171695.8,90.557,7215.244,0,,
224,180388.3,91.359,7149.919,0,,
225,189520.8,90.909,7183.235,0,,
226,199115.8,90.685,7202.406,0,,
227,209195.8,91.187,7159.517,0,,
----,,,,,,
DateTime:,      2021/06/11, 15:13:11,1.62344E+12,,,
PIF:,-601.52,,,,,
PARs:,0,0,0,0,0,0
Light:,0,0,0,0,0,0
Lamps:,    #10000,,,,,
Gain:,5,2, ,,,
S/N Ratio:,302.21,,,,,
Position:,0,0,   NoData,,,
Cycles:,1,,,,,
1,99,100,227,,,
DataPt,  Time(us),         EX,         EM,       Fit,,
==========,==========,==========,==========,=========,,
0,0,0,0,0,,
1,0.8,175.717,374.783,0,,
2,3.3,182.139,377.815,0,,
3,5.8,183.801,380.715,0,,
4,8.3,184.172,379.079,0,,
5,10.8,183.881,381.42,0,,
6,13.3,183.868,383.296,0,,
7,15.8,183.846,384.864,0,,
8,18.3,183.946,386.829,0,,
9,20.8,184.149,388.249,0,,
10,23.3,183.857,390.608,0,,
11,25.8,183.83,392.513,0,,
12,28.3,183.271,395.349,0,,
13,30.8,183.607,396.694,0,,
14,33.3,184.107,397.356,0,,
15,35.8,184.122,399.168,0,,
16,38.3,183.803,401.711,0,,
17,40.8,183.964,403.318,0,,
18,43.3,183.808,405.727,0,,
19,45.8,184.008,407.351,0,,
20,48.3,183.942,409.129,0,,
21,50.8,184.605,410.042,0,,
22,53.3,184.088,413.584,0,,
23,55.8,184.476,414.014,0,,
24,58.3,184.14,416.616,0,,
25,60.8,183.621,419.211,0,,
26,63.3,183.639,421.674,0,,
27,65.8,184.396,421.896,0,,
28,68.3,183.885,424.917,0,,
29,70.8,183.935,426.65,0,,
30,73.3,184.115,428.84,0,,
31,75.8,183.937,430.558,0,,
32,78.3,184.217,432.618,0,,
33,80.8,184.192,434.524,0,,
34,83.3,184.206,436.663,0,,
35,85.8,184.053,439.089,0,,
36,88.3,183.953,441.178,0,,
37,90.8,184.121,442.621,0,,
38,93.3,184.11,445.036,0,,
39,95.8,184.388,446.21,0,,
40,98.3,184.55,447.877,0,,
41,100.8,183.777,451.829,0,,
42,103.3,184.148,452.983,0,,
43,105.8,184.03,455.011,0,,
44,108.3,183.906,457.276,0,,
45,110.8,184.18,458.551,0,,
46,113.3,184.568,459.537,0,,
47,115.8,184.103,463.196,0,,
48,118.3,184.235,465.252,0,,
49,120.8,183.98,467.418,0,,
50,123.3,183.953,468.683,0,,
51,125.8,184.139,471.36,0,,
52,128.3,184.389,472.998,0,,
53,130.8,184.431,473.975,0,,
54,133.3,184.194,477.626,0,,
55,135.8,184.215,479.091,0,,
56,138.3,184.118,481.951,0,,
57,140.8,184.264,482.981,0,,
58,143.3,184.275,484.688,0,,
59,145.8,184.167,487.036,0,,
60,148.3,183.661,490.337,0,,
61,150.8,184.159,491.291,0,,
62,153.3,184.136,492.983,0,,
63,155.8,184.514,494.141,0,,
64,158.3,184.407,496.269,0,,
65,160.8,184.465,498.608,0,,
66,163.3,183.882,501.822,0,,
67,165.8,183.772,503.971,0,,
68,168.3,183.975,505.263,0,,
69,170.8,184.275,506.393,0,,
70,173.3,184.161,507.794,0,,
71,175.8,184.157,510.193,0,,
72,178.3,184.336,512.41,0,,
73,180.8,184.428,513.456,0,,
74,183.3,184.115,515.851,0,,
75,185.8,184.003,518.23,0,,
76,188.3,183.837,520.219,0,,
77,190.8,184.079,520.84,0,,
78,193.3,184.217,522.947,0,,
79,195.8,183.699,526.274,0,,
80,198.3,184.282,526.343,0,,
81,200.8,183.81,529.438,0,,
82,203.3,183.824,530.918,0,,
83,205.8,183.549,533.132,0,,
84,208.3,183.868,534.054,0,,
85,210.8,183.923,535.852,0,,
86,213.3,183.834,537.745,0,,
87,215.8,184.023,538.823,0,,
88,218.3,183.905,540.908,0,,
89,220.8,183.711,542.568,0,,
90,223.3,183.924,543.463,0,,
91,225.8,184.014,546.023,0,,
92,228.3,183.417,548.78,0,,
93,230.8,184.028,548.917,0,,
94,233.3,183.888,550.855,0,,
95,235.8,183.859,551.921,0,,
96,238.3,183.613,554.296,0,,
97,240.8,183.59,555.998,0,,
98,243.3,183.395,558.663,0,,
99,245.8,183.491,559.242,0,,
100,250.8,182.313,559.344,0,,
101,273.3,182.001,558.985,0,,
102,295.8,181.804,553.539,0,,
103,318.3,182.001,548.663,0,,
104,343.3,182.148,541.746,0,,
105,368.3,181.831,537.215,0,,
106,395.8,182.113,530.882,0,,
107,423.3,182.195,526.577,0,,
108,453.3,181.708,522.607,0,,
109,483.3,181.756,519.069,0,,
110,515.8,181.552,514.474,0,,
111,550.8,182.009,509.447,0,,
112,585.8,182.387,504.448,0,,
113,623.3,182.03,502.599,0,,
114,663.3,181.286,500.037,0,,
115,705.8,181.088,497.274,0,,
116,748.3,181.386,494.364,0,,
117,793.3,181.652,490.674,0,,
118,840.8,181.354,488.506,0,,
119,890.8,181.506,485.997,0,,
120,943.3,181.533,483.83,0,,
121,998.3,181.378,482.261,0,,
122,1055.8,180.892,481.592,0,,
123,1115.8,181.643,477.829,0,,
124,1178.3,181.845,475.105,0,,
125,1245.8,181.486,474.847,0,,
126,1315.8,180.797,473.453,0,,
127,1388.3,180.875,471.918,0,,
128,1465.8,181.08,470.271,0,,
129,1545.8,181.208,468.294,0,,
130,1630.8,181.266,467.267,0,,
131,1720.8,180.5,466.156,0,,
132,1815.8,181.181,463.516,0,,
133,1913.3,180.473,463.778,0,,
134,2015.8,181.029,461.143,0,,
135,2123.3,180.749,459.529,0,,
136,2238.3,180.811,458.148,0,,
137,2358.3,180.826,456.998,0,,
138,2483.3,180.767,455.69,0,,
139,2615.8,180.76,453.049,0,,
140,2753.3,180.486,453.183,0,,
141,2898.3,180.573,451.512,0,,
142,3050.8,180.682,449.807,0,,
143,3210.8,180.214,449.199,0,,
144,3378.3,180.836,446.89,0,,
145,3555.8,180.467,445.352,0,,
146,3740.8,180.669,443.972,0,,
147,3935.8,180.129,444.412,0,,
148,4140.8,181.126,440.531,0,,
149,4355.8,180.506,441.045,0,,
150,4580.8,180.12,440.108,0,,
151,4818.3,180.486,439.11,0,,
152,5068.3,180.241,437.825,0,,
153,5330.8,179.977,437.011,0,,
154,5605.8,180.133,436.06,0,,
155,5895.8,179.915,435.255,0,,
156,6200.8,179.899,433.839,0,,
157,6520.8,179.82,432.795,0,,
158,6855.8,179.652,433.189,0,,
159,7208.3,179.803,431.49,0,,
160,7578.3,180.029,430.504,0,,
161,7965.8,180.058,429.439,0,,
162,8373.3,179.396,429.692,0,,
163,8800.8,179.326,428.541,0,,
164,9250.8,179.338,428.287,0,,
165,9723.3,180.088,426.122,0,,
166,10220.8,179.227,426.611,0,,
167,10743.3,179.364,426.196,0,,
168,11290.8,179.77,423.943,0,,
169,11865.8,179.092,424.403,0,,
170,12470.8,179.326,424.139,0,,
171,13105.8,179.754,422.001,0,,
172,13773.3,179.324,422.714,0,,
173,14475.8,179.588,420.98,0,,
174,15213.3,179.068,420.935,0,,
175,15988.3,179.425,420.224,0,,
176,16800.8,178.898,419.676,0,,
177,17655.8,178.781,419.512,0,,
178,18553.3,178.834,419.939,0,,
179,19495.8,178.865,418.856,0,,
180,20485.8,178.655,417.805,0,,
181,21525.8,178.706,417.452,0,,
182,22618.3,178.816,417.613,0,,
183,23768.3,178.859,416.607,0,,
184,24975.8,178.305,417.256,0,,
185,26243.3,178.708,415.862,0,,
186,27575.8,178.791,414.776,0,,
187,28975.8,179.193,413.762,0,,
188,30445.8,178.146,415.538,0,,
189,31990.8,178.426,413.474,0,,
190,33613.3,178.795,413.241,0,,
191,35318.3,177.976,414.081,0,,
192,37108.3,177.547,414.348,0,,
193,38990.8,177.649,413.587,0,,
194,40968.3,177.782,412.33,0,,
195,43045.8,177.823,411.613,0,,
196,45228.3,177.603,411.85,0,,
197,47520.8,178.251,409.734,0,,
198,49928.3,178.306,410.048,0,,
199,52458.3,177.633,410.341,0,,
200,55115.8,177.914,410.492,0,,
201,57908.3,177.536,410.834,0,,
202,60843.3,177.399,409.878,0,,
203,63925.8,178.348,407.64,0,,
204,67163.3,177.658,409.264,0,,
205,70565.8,177.19,409.935,0,,
206,74140.8,177.385,408.346,0,,
207,77895.8,177.122,408.985,0,,
208,81840.8,177.855,406.881,0,,
209,85985.8,177.547,407.787,0,,
210,90340.8,177.762,406.703,0,,
211,94915.8,177.139,407.972,0,,
212,99723.3,177.371,407.475,0,,
213,104773.3,177.433,406.732,0,,
214,110078.3,177.179,406.788,0,,
215,115653.3,177.427,405.728,0,,
216,121508.3,177.504,405.361,0,,
217,127660.8,177.549,405.582,0,,
218,134125.8,177.597,404.455,0,,
219,140915.8,177.62,404.721,0,,
220,148050.8,177.118,405.596,0,,
221,155545.8,177.319,404.341,0,,
222,163420.8,177.11,404.756,0,,
223,171695.8,177.439,403.977,0,,
224,180388.3,176.668,404.281,0,,
225,189520.8,177.05,404.069,0,,
226,199115.8,177.246,403.407,0,,
227,209195.8,177.08,403.201,0,,
----,,,,,,
DateTime:,      2021/06/11, 15:13:59,1.62344E+12,,,
PIF:,-601.98,,,,,
PARs:,0,0,0,0,0,0
Light:,0,0,0,0,0,0
Lamps:,    #10000,,,,,
Gain:,5,2, ,,,
S/N Ratio:,345.59,,,,,
Position:,0,0,   NoData,,,
Cycles:,1,,,,,
1,99,100,227,,,
DataPt,  Time(us),         EX,         EM,       Fit,,
==========,==========,==========,==========,=========,,
0,0,0,0,0,,
